index,book_id,bookname,title,publisher,publish_date,ISDN,ctfile_sn,ctfile_url,download_url,file_size,downloaded,size_bit,real_size,size_delta,size_delta_ratio
29,33,,《社会学有什么用》扫描版[PDF] 下载地址.txt,,,0,402712-202566868,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202566868&passcode=2021&token=false&r=0.4347791170849544&ref=,https://176-ctc-dd.tv002.com/down/4399f765ced16251386dfd4c40c07764/%E3%80%8A%E7%A4%BE%E4%BC%9A%E5%AD%A6%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8%E3%80%8B%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F955e8&ctp=1A34A144A110&ctt=1619201464&limit=1&spd=35000&ctk=4399f765ced16251386dfd4c40c07764&chk=bf7411fdc93dcbceede390adfb4b7fd2-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
30,34,,《数学杂谈：数学世界里的奇闻趣事》（英）乔治·G.斯皮罗.扫描版[PDF] 下载地址.txt,,,0,402712-202573868,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202573868&passcode=2021&token=false&r=0.06835552034702042&ref=,https://176-ctc-dd.tv002.com/down/5b431aa52b907e63bc4eab89e87d3f7f/%E3%80%8A%E6%95%B0%E5%AD%A6%E6%9D%82%E8%B0%88%EF%BC%9A%E6%95%B0%E5%AD%A6%E4%B8%96%E7%95%8C%E9%87%8C%E7%9A%84%E5%A5%87%E9%97%BB%E8%B6%A3%E4%BA%8B%E3%80%8B%EF%BC%88%E8%8B%B1%EF%BC%89%E4%B9%94%E6%B2%BB%C2%B7G.%E6%96%AF%E7%9A%AE%E7%BD%97.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fc85e5&ctp=1A34A144A110&ctt=1619201465&limit=1&spd=35000&ctk=5b431aa52b907e63bc4eab89e87d3f7f&chk=d53f7583bc2454f529053b792ea934fc-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
31,35,,《最美的音乐史》（德）鲁道夫·赫富特纳.扫描版[PDF] 下载地址.txt,,,0,402712-202575582,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202575582&passcode=2021&token=false&r=0.0016955888606511316&ref=,https://176-ctc-dd.tv002.com/down/33c78cc1929101020843aba8fc059e46/%E3%80%8A%E6%9C%80%E7%BE%8E%E7%9A%84%E9%9F%B3%E4%B9%90%E5%8F%B2%E3%80%8B%EF%BC%88%E5%BE%B7%EF%BC%89%E9%B2%81%E9%81%93%E5%A4%AB%C2%B7%E8%B5%AB%E5%AF%8C%E7%89%B9%E7%BA%B3.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F81e9c&ctp=1A34A144A110&ctt=1619201466&limit=1&spd=35000&ctk=33c78cc1929101020843aba8fc059e46&chk=d53f7583bc2454f529053b792ea934fc-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
32,36,,[神话的力量].（美）约瑟夫·坎贝尔.（美）比尔·莫耶斯.扫描版[PDF] 下载地址.txt,,,0,402712-202675404,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202675404&passcode=2021&token=false&r=0.33250358012250414&ref=,https://176-ctc-dd.tv002.com/down/c3aa722128c62d93c7afbfec0068a1a4/%5B%E7%A5%9E%E8%AF%9D%E7%9A%84%E5%8A%9B%E9%87%8F%5D.%EF%BC%88%E7%BE%8E%EF%BC%89%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E5%9D%8E%E8%B4%9D%E5%B0%94.%EF%BC%88%E7%BE%8E%EF%BC%89%E6%AF%94%E5%B0%94%C2%B7%E8%8E%AB%E8%80%B6%E6%96%AF.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F9ab65&ctp=1A34A144A110&ctt=1619201467&limit=1&spd=35000&ctk=c3aa722128c62d93c7afbfec0068a1a4&chk=ae062d89d1e65061151d6724f9fddf29-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
33,37,,致女孩：最走心的999条微信.pdf,,,0,402712-394327998,https://webapi.ctfile.com/getfile.php?path=file&f=402712-394327998&passcode=2021&token=false&r=0.5708652511154342&ref=,https://176-ctc-dd.tv002.com/down/f5498bf0eabb5098a0dfbed48dc3bca1/%E8%87%B4%E5%A5%B3%E5%AD%A9%EF%BC%9A%E6%9C%80%E8%B5%B0%E5%BF%83%E7%9A%84999%E6%9D%A1%E5%BE%AE%E4%BF%A1.pdf?cts=dx-f-D1A34A144A110F9ce33&ctp=1A34A144A110&ctt=1619201468&limit=1&spd=35000&ctk=f5498bf0eabb5098a0dfbed48dc3bca1&chk=2fd924b890712121c2ab8e58e74519cd-19409426&mtd=1,18.51 MB,1,19409141.76,19409426.0,284.2399999983609,0.0
34,38,,证明达尔文 进化和生物创造性的一个数学理论 美 格雷戈里 蔡汀 下载地址.txt,,,0,402712-202678143,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202678143&passcode=2021&token=false&r=0.5508628513801085&ref=,https://176-ctc-dd.tv002.com/down/a0322a403150002c4647424092254d07/%E8%AF%81%E6%98%8E%E8%BE%BE%E5%B0%94%E6%96%87%20%E8%BF%9B%E5%8C%96%E5%92%8C%E7%94%9F%E7%89%A9%E5%88%9B%E9%80%A0%E6%80%A7%E7%9A%84%E4%B8%80%E4%B8%AA%E6%95%B0%E5%AD%A6%E7%90%86%E8%AE%BA%20%E7%BE%8E%20%E6%A0%BC%E9%9B%B7%E6%88%88%E9%87%8C%20%E8%94%A1%E6%B1%80%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F67ad1&ctp=1A34A144A110&ctt=1619201469&limit=1&spd=35000&ctk=a0322a403150002c4647424092254d07&chk=e9589824221adac82c4cb44d795af164-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
35,39,,争议比特币 一场颠覆货币体系的革命 下载地址.txt,,,0,402712-202678343,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202678343&passcode=2021&token=false&r=0.7128141147576145&ref=,https://176-ctc-dd.tv002.com/down/a08c3dbd5157affc0f29213a14c1ef49/%E4%BA%89%E8%AE%AE%E6%AF%94%E7%89%B9%E5%B8%81%20%E4%B8%80%E5%9C%BA%E9%A2%A0%E8%A6%86%E8%B4%A7%E5%B8%81%E4%BD%93%E7%B3%BB%E7%9A%84%E9%9D%A9%E5%91%BD%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F58aca&ctp=1A34A144A110&ctt=1619201470&limit=1&spd=35000&ctk=a08c3dbd5157affc0f29213a14c1ef49&chk=9bcdf3cf11cf0c8364f45810d75f9854-291&mtd=1,291.00 B,1,291.0,291.0,0.0,0.0
36,40,,征管转型期纳税管理六大技能 2016.5  下载地址.txt,,,0,402712-202707444,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202707444&passcode=2021&token=false&r=0.38035771869257673&ref=,https://176-ctc-dd.tv002.com/down/69037026f8b218fdd9b9e827055b91e9/%E5%BE%81%E7%AE%A1%E8%BD%AC%E5%9E%8B%E6%9C%9F%E7%BA%B3%E7%A8%8E%E7%AE%A1%E7%90%86%E5%85%AD%E5%A4%A7%E6%8A%80%E8%83%BD%202016.5%20%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F32671&ctp=1A34A144A110&ctt=1619201891&limit=1&spd=35000&ctk=69037026f8b218fdd9b9e827055b91e9&chk=c6ae864f4e6d29390955e5ab987b0e11-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
37,41,,哲学的故事 美 威尔 杜兰特 下载地址.txt,,,0,402712-202707727,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202707727&passcode=2021&token=false&r=0.6408158692936529&ref=,https://176-ctc-dd.tv002.com/down/5a57e99c79ab3e0c3e43819fe1e14a46/%E5%93%B2%E5%AD%A6%E7%9A%84%E6%95%85%E4%BA%8B%20%E7%BE%8E%20%E5%A8%81%E5%B0%94%20%E6%9D%9C%E5%85%B0%E7%89%B9%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F9a272&ctp=1A34A144A110&ctt=1619201892&limit=1&spd=35000&ctk=5a57e99c79ab3e0c3e43819fe1e14a46&chk=15388c74f9760dd600c000a226cb890e-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
38,42,,服装打板技术全编修订本 下载地址.txt,,,0,402712-202709153,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202709153&passcode=2021&token=false&r=0.19522100001036424&ref=,https://176-ctc-dd.tv002.com/down/a4aacf2a9f1ed548783ca52438bb1706/%E6%9C%8D%E8%A3%85%E6%89%93%E6%9D%BF%E6%8A%80%E6%9C%AF%E5%85%A8%E7%BC%96%E4%BF%AE%E8%AE%A2%E6%9C%AC%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F34e9a&ctp=1A34A144A110&ctt=1619201893&limit=1&spd=35000&ctk=a4aacf2a9f1ed548783ca52438bb1706&chk=91ff6cb033b596a175043ed3e33ae592-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
39,43,,经典童装工业制板 吴清萍 下载地址.txt,,,0,402712-202710446,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202710446&passcode=2021&token=false&r=0.5923401673727686&ref=,https://176-ctc-dd.tv002.com/down/729f144dd41685a74d56323336284587/%E7%BB%8F%E5%85%B8%E7%AB%A5%E8%A3%85%E5%B7%A5%E4%B8%9A%E5%88%B6%E6%9D%BF%20%E5%90%B4%E6%B8%85%E8%90%8D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F0d780&ctp=1A34A144A110&ctt=1619201894&limit=1&spd=35000&ctk=729f144dd41685a74d56323336284587&chk=f2c00e4d028780d85b1694dd30da8520-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
40,44,,服装斜裁打版技术全编 下载地址.txt,,,0,402712-202712148,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202712148&passcode=2021&token=false&r=0.14416808022625993&ref=,https://176-ctc-dd.tv002.com/down/5d297468c491e7da0c69e8c0e809e199/%E6%9C%8D%E8%A3%85%E6%96%9C%E8%A3%81%E6%89%93%E7%89%88%E6%8A%80%E6%9C%AF%E5%85%A8%E7%BC%96%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F83142&ctp=1A34A144A110&ctt=1619202131&limit=1&spd=35000&ctk=5d297468c491e7da0c69e8c0e809e199&chk=e8c81e6e1ccbea58f0d227fb1cc7d9ba-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
41,45,,宇宙使用指南 如何在黑洞旋涡 时间悖论和量子不确定性中幸存 美 戴夫 戈德堡 下载地址.txt,,,0,402712-202908669,https://webapi.ctfile.com/getfile.php?path=file&f=402712-202908669&passcode=2021&token=false&r=0.5978976870978379&ref=,https://176-ctc-dd.tv002.com/down/93820301b2fa35d09cbcab50ef2d63e3/%E5%AE%87%E5%AE%99%E4%BD%BF%E7%94%A8%E6%8C%87%E5%8D%97%20%E5%A6%82%E4%BD%95%E5%9C%A8%E9%BB%91%E6%B4%9E%E6%97%8B%E6%B6%A1%20%E6%97%B6%E9%97%B4%E6%82%96%E8%AE%BA%E5%92%8C%E9%87%8F%E5%AD%90%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7%E4%B8%AD%E5%B9%B8%E5%AD%98%20%E7%BE%8E%20%E6%88%B4%E5%A4%AB%20%E6%88%88%E5%BE%B7%E5%A0%A1%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F97eaa&ctp=1A34A144A110&ctt=1619202132&limit=1&spd=35000&ctk=93820301b2fa35d09cbcab50ef2d63e3&chk=971852a8329a0e0b5de772a6a17353e4-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
42,47,,《服装结构设计：180°数字裁剪法》电子书PDF 下载地址.txt,,,0,402712-203051727,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203051727&passcode=2021&token=false&r=0.1586780618380902&ref=,https://176-ctc-dd.tv002.com/down/9a5e7bb789ba4c5f0d4ca9af4c51532a/%E3%80%8A%E6%9C%8D%E8%A3%85%E7%BB%93%E6%9E%84%E8%AE%BE%E8%AE%A1%EF%BC%9A180%C2%B0%E6%95%B0%E5%AD%97%E8%A3%81%E5%89%AA%E6%B3%95%E3%80%8B%E7%94%B5%E5%AD%90%E4%B9%A6PDF%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fd9a95&ctp=1A34A144A110&ctt=1619202133&limit=1&spd=35000&ctk=9a5e7bb789ba4c5f0d4ca9af4c51532a&chk=bcb9dbeb0452864cc0aeec075bf24a5a-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
43,49,,《名画密码·200幅世界名画欣赏揭密》[PDF]全彩版 下载地址.txt,,,0,402712-203068642,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203068642&passcode=2021&token=false&r=0.8113503902195772&ref=,https://176-ctc-dd.tv002.com/down/c15fbbd79c311f6f40b2780eb0f25f4b/%E3%80%8A%E5%90%8D%E7%94%BB%E5%AF%86%E7%A0%81%C2%B7200%E5%B9%85%E4%B8%96%E7%95%8C%E5%90%8D%E7%94%BB%E6%AC%A3%E8%B5%8F%E6%8F%AD%E5%AF%86%E3%80%8B%5BPDF%5D%E5%85%A8%E5%BD%A9%E7%89%88%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fa5ddc&ctp=1A34A144A110&ctt=1619202139&limit=1&spd=35000&ctk=c15fbbd79c311f6f40b2780eb0f25f4b&chk=9e3d4f490b86b93372903829c85eebc3-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
44,50,,记忆中最经典的电影台词.李也.扫描版 下载地址.txt,,,0,402712-203087128,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203087128&passcode=2021&token=false&r=0.8193271905905479&ref=,https://176-ctc-dd.tv002.com/down/934966b535bce554c9404ddcb6ffb108/%E8%AE%B0%E5%BF%86%E4%B8%AD%E6%9C%80%E7%BB%8F%E5%85%B8%E7%9A%84%E7%94%B5%E5%BD%B1%E5%8F%B0%E8%AF%8D.%E6%9D%8E%E4%B9%9F.%E6%89%AB%E6%8F%8F%E7%89%88%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fc2ec5&ctp=1A34A144A110&ctt=1619202143&limit=1&spd=35000&ctk=934966b535bce554c9404ddcb6ffb108&chk=c6929cad0a7b0bcd91b91f531f275321-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
45,51,,小老板的创业经 创业头三年动作全分解 下载地址.txt,,,0,402712-203088980,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203088980&passcode=2021&token=false&r=0.6296819766444233&ref=,https://176-ctc-dd.tv002.com/down/d6ee41658e082ebf73d20b3e4d5b533f/%E5%B0%8F%E8%80%81%E6%9D%BF%E7%9A%84%E5%88%9B%E4%B8%9A%E7%BB%8F%20%E5%88%9B%E4%B8%9A%E5%A4%B4%E4%B8%89%E5%B9%B4%E5%8A%A8%E4%BD%9C%E5%85%A8%E5%88%86%E8%A7%A3%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F9007c&ctp=1A34A144A110&ctt=1619202144&limit=1&spd=35000&ctk=d6ee41658e082ebf73d20b3e4d5b533f&chk=a7b1afb16e58e3c120fcf7a575f355cf-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
46,52,,小店赚钱就这么简单 下载地址.txt,,,0,402712-203089734,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203089734&passcode=2021&token=false&r=0.2389858188056858&ref=,https://176-ctc-dd.tv002.com/down/8dc4d76598702b5d9ca4ba146bfc5aef/%E5%B0%8F%E5%BA%97%E8%B5%9A%E9%92%B1%E5%B0%B1%E8%BF%99%E4%B9%88%E7%AE%80%E5%8D%95%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fcf748&ctp=1A34A144A110&ctt=1619202147&limit=1&spd=35000&ctk=8dc4d76598702b5d9ca4ba146bfc5aef&chk=c07ee202709e0f58428b729bdadc741d-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
47,53,,我们开店吧 72小时学会开咖啡店 奶茶店 甜品店 2015.9  下载地址.txt,,,0,402712-203194960,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203194960&passcode=2021&token=false&r=0.47844074853511154&ref=,https://176-ctc-dd.tv002.com/down/43415aa6bd2624941c56bacc246d8d96/%E6%88%91%E4%BB%AC%E5%BC%80%E5%BA%97%E5%90%A7%2072%E5%B0%8F%E6%97%B6%E5%AD%A6%E4%BC%9A%E5%BC%80%E5%92%96%E5%95%A1%E5%BA%97%20%E5%A5%B6%E8%8C%B6%E5%BA%97%20%E7%94%9C%E5%93%81%E5%BA%97%202015.9%20%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F021cb&ctp=1A34A144A110&ctt=1619202170&limit=1&spd=35000&ctk=43415aa6bd2624941c56bacc246d8d96&chk=ec9f275eb35665ec45c530ac96d20360-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
48,54,,我是设计师.(德国红点设计大奖刘松编著) pdf 下载地址.txt,,,0,402712-203199180,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203199180&passcode=2021&token=false&r=0.061383041114476344&ref=,https://176-ctc-dd.tv002.com/down/9887d7270a9f599a0b35336b1d566d5b/%E6%88%91%E6%98%AF%E8%AE%BE%E8%AE%A1%E5%B8%88.%28%E5%BE%B7%E5%9B%BD%E7%BA%A2%E7%82%B9%E8%AE%BE%E8%AE%A1%E5%A4%A7%E5%A5%96%E5%88%98%E6%9D%BE%E7%BC%96%E8%91%97%29%20pdf%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fd20ad&ctp=1A34A144A110&ctt=1619202171&limit=1&spd=35000&ctk=9887d7270a9f599a0b35336b1d566d5b&chk=b559aaedbb048b6bffa86ac8e9b16733-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
49,55,,风景摄影 . 美 凯普托.扫描版pdf 下载地址.txt,,,0,402712-203199916,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203199916&passcode=2021&token=false&r=0.7817109354476407&ref=,https://176-ctc-dd.tv002.com/down/2df5dfc23f3b43eea68f90058bc78a5b/%E9%A3%8E%E6%99%AF%E6%91%84%E5%BD%B1%20.%20%E7%BE%8E%20%E5%87%AF%E6%99%AE%E6%89%98.%E6%89%AB%E6%8F%8F%E7%89%88pdf%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fa5a9e&ctp=1A34A144A110&ctt=1619202173&limit=1&spd=35000&ctk=2df5dfc23f3b43eea68f90058bc78a5b&chk=13ad28d4e30aac862520d43da03b4783-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
50,56,,《风光的精要——光线的捕捉与雕刻》扫描版[PDF] 下载地址.txt,,,0,402712-203226449,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203226449&passcode=2021&token=false&r=0.15736969589780303&ref=,https://176-ctc-dd.tv002.com/down/83994f8e10668a14d4ff51c761933fca/%E3%80%8A%E9%A3%8E%E5%85%89%E7%9A%84%E7%B2%BE%E8%A6%81%E2%80%94%E2%80%94%E5%85%89%E7%BA%BF%E7%9A%84%E6%8D%95%E6%8D%89%E4%B8%8E%E9%9B%95%E5%88%BB%E3%80%8B%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F8001c&ctp=1A34A144A110&ctt=1619203311&limit=1&spd=35000&ctk=83994f8e10668a14d4ff51c761933fca&chk=b0629bef12edab6ae85deba6b7e591da-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
51,57,,风光摄影解析 塞罕坝 .姜平.扫描版[PDF] 下载地址.txt,,,0,402712-203227293,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203227293&passcode=2021&token=false&r=0.8222547411060687&ref=,https://176-ctc-dd.tv002.com/down/dd60a42768bdfab3c48cac0927043fc4/%E9%A3%8E%E5%85%89%E6%91%84%E5%BD%B1%E8%A7%A3%E6%9E%90%20%E5%A1%9E%E7%BD%95%E5%9D%9D%20.%E5%A7%9C%E5%B9%B3.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fec741&ctp=1A34A144A110&ctt=1619203312&limit=1&spd=35000&ctk=dd60a42768bdfab3c48cac0927043fc4&chk=611ee34b1703191b743b326212f43e1a-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
52,58,,非凡视觉摄影大师的构思与创作 .奥维克.扫描版[PDF] 下载地址.txt,,,0,402712-203286796,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203286796&passcode=2021&token=false&r=0.3754894080303933&ref=,https://176-ctc-dd.tv002.com/down/d746cb70f01f109c1bb0d8b51a4a400d/%E9%9D%9E%E5%87%A1%E8%A7%86%E8%A7%89%E6%91%84%E5%BD%B1%E5%A4%A7%E5%B8%88%E7%9A%84%E6%9E%84%E6%80%9D%E4%B8%8E%E5%88%9B%E4%BD%9C%20.%E5%A5%A5%E7%BB%B4%E5%85%8B.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fce352&ctp=1A34A144A110&ctt=1619203313&limit=1&spd=35000&ctk=d746cb70f01f109c1bb0d8b51a4a400d&chk=c729167142ac955c1b8899d20934bd47-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
53,60,,黑面的人像摄影攻略 .黑面.扫描版[PDF] 下载地址.txt,,,0,402712-203307944,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203307944&passcode=2021&token=false&r=0.6061729758925755&ref=,https://176-ctc-dd.tv002.com/down/db24372a514bd53a5d0fcc18820842e1/%E9%BB%91%E9%9D%A2%E7%9A%84%E4%BA%BA%E5%83%8F%E6%91%84%E5%BD%B1%E6%94%BB%E7%95%A5%20.%E9%BB%91%E9%9D%A2.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F24808&ctp=1A34A144A110&ctt=1619203459&limit=1&spd=35000&ctk=db24372a514bd53a5d0fcc18820842e1&chk=8afb2a94a9822bc6f5454143350adfbf-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
54,61,,旅行摄影大师班 . 英 科尼什.扫描版[PDF] 下载地址.txt,,,0,402712-203308416,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203308416&passcode=2021&token=false&r=0.796821497723302&ref=,https://176-ctc-dd.tv002.com/down/b5b3ceef830843dd8b423d3306481856/%E6%97%85%E8%A1%8C%E6%91%84%E5%BD%B1%E5%A4%A7%E5%B8%88%E7%8F%AD%20.%20%E8%8B%B1%20%E7%A7%91%E5%B0%BC%E4%BB%80.%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Ff7b5d&ctp=1A34A144A110&ctt=1619203460&limit=1&spd=35000&ctk=b5b3ceef830843dd8b423d3306481856&chk=46af0fadf095e04681b2113866e66862-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
55,62,,美国纽约摄影学院摄影教材 上下册 扫描版[PDF] 下载地址.txt,,,0,402712-203318644,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203318644&passcode=2021&token=false&r=0.8937885717450703&ref=,https://176-ctc-dd.tv002.com/down/a21a12e5a80c0fb2af5391e5d71530e4/%E7%BE%8E%E5%9B%BD%E7%BA%BD%E7%BA%A6%E6%91%84%E5%BD%B1%E5%AD%A6%E9%99%A2%E6%91%84%E5%BD%B1%E6%95%99%E6%9D%90%20%E4%B8%8A%E4%B8%8B%E5%86%8C%20%E6%89%AB%E6%8F%8F%E7%89%88%5BPDF%5D%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110Fe70ca&ctp=1A34A144A110&ctt=1619203461&limit=1&spd=35000&ctk=a21a12e5a80c0fb2af5391e5d71530e4&chk=7fb74c4cc46b1348ffd6665dc0d1e7fd-292&mtd=1,292.00 B,1,292.0,292.0,0.0,0.0
56,65,,微信、微博这样玩才赚钱[2015.7].pdf,,,0,402712-394326672,https://webapi.ctfile.com/getfile.php?path=file&f=402712-394326672&passcode=2021&token=false&r=0.654337404273457&ref=,https://176-ctc-dd.tv002.com/down/0576e1a279020eca747564fee513ffa7/%E5%BE%AE%E4%BF%A1%E3%80%81%E5%BE%AE%E5%8D%9A%E8%BF%99%E6%A0%B7%E7%8E%A9%E6%89%8D%E8%B5%9A%E9%92%B1%5B2015.7%5D.pdf?cts=dx-f-D1A34A144A110Feb36d&ctp=1A34A144A110&ctt=1619203472&limit=1&spd=35000&ctk=0576e1a279020eca747564fee513ffa7&chk=cdc7f986bc27bc20f83301729374ced1-96046367&mtd=1,91.60 MB,1,96049561.6,96046367.0,-3194.5999999940395,-0.0
57,66,,探索时间之谜 时间的科学和历史 加 丹 福尔克 下载地址.txt,,,0,402712-203413344,https://webapi.ctfile.com/getfile.php?path=file&f=402712-203413344&passcode=2021&token=false&r=0.10564597029816303&ref=,https://176-ctc-dd.tv002.com/down/95e38f2efa4cf6ce72e58d8204bac90c/%E6%8E%A2%E7%B4%A2%E6%97%B6%E9%97%B4%E4%B9%8B%E8%B0%9C%20%E6%97%B6%E9%97%B4%E7%9A%84%E7%A7%91%E5%AD%A6%E5%92%8C%E5%8E%86%E5%8F%B2%20%E5%8A%A0%20%E4%B8%B9%20%E7%A6%8F%E5%B0%94%E5%85%8B%20%E4%B8%8B%E8%BD%BD%E5%9C%B0%E5%9D%80.txt?cts=dx-f-D1A34A144A110F69dcb&ctp=1A34A144A110&ctt=1619203473&limit=1&spd=35000&ctk=95e38f2efa4cf6ce72e58d8204bac90c&chk=d147db15187c8493c52c63df51fff3c8-291&mtd=1,291.00 B,1,291.0,291.0,0.0,0.0
